TIME	EVENT	NODES
350.6247674253394	S	n276;n295;n296
351.3681074054671	E	n270
351.37042779145395	E	n255
353.2274467652559	S	n284;n297;n298
355.0583586205711	S	n292;n299;n300
355.7899662740194	E	n274
355.8778505990836	S	n295;n301;n302
356.3119546325315	E	n187
356.5243775902817	S	n250;n303;n304
357.1757291726746	S	n301;n305;n306
357.83898267386695	E	n265
359.16454116420584	E	n261
359.43466135079467	S	n269;n307;n308
360.66748199542366	E	n306
361.7971077523211	S	n272;n309;n310
362.14507068748986	S	n289;n311;n312
362.93877184850265	E	n279
363.7179365725955	E	n277
363.72092949357767	S	n205;n313;n314
364.0086300239402	S	n305;n315;n316
364.14479088522387	E	n212
364.39265661618424	S	n310;n317;n318
364.49514583717956	S	n304;n319;n320
364.8824680743981	S	n302;n321;n322
365.0168302374957	S	n256;n323;n324
365.0417268907298	E	n263
365.3354294195512	E	n260
365.43190125744275	S	n273;n325;n326
365.6675909654996	S	n239;n327;n328
365.9406802548836	S	n318;n329;n330
368.1525611161385	S	n324;n331;n332
368.33285918754166	F	n326
368.33285918754166	F	n170
368.33285918754166	F	n252
368.33285918754166	F	n244
368.33285918754166	F	n298
368.33285918754166	F	n325
368.33285918754166	F	n313
368.33285918754166	F	n303
368.33285918754166	F	n296
368.33285918754166	F	n285
368.33285918754166	F	n315
368.33285918754166	F	n282
368.33285918754166	F	n329
368.33285918754166	F	n281
368.33285918754166	F	n328
368.33285918754166	F	n332
368.33285918754166	F	n321
368.33285918754166	F	n242
368.33285918754166	F	n286
368.33285918754166	F	n320
368.33285918754166	F	n257
368.33285918754166	F	n299
368.33285918754166	F	n230
368.33285918754166	F	n311
368.33285918754166	F	n307
368.33285918754166	F	n314
368.33285918754166	F	n312
368.33285918754166	F	n234
368.33285918754166	F	n288
368.33285918754166	F	n309
368.33285918754166	F	n322
368.33285918754166	F	n323
368.33285918754166	F	n290
368.33285918754166	F	n271
368.33285918754166	F	n287
368.33285918754166	F	n316
368.33285918754166	F	n308
368.33285918754166	F	n238
368.33285918754166	F	n327
368.33285918754166	F	n330
368.33285918754166	F	n297
368.33285918754166	F	n293
368.33285918754166	F	n294
368.33285918754166	F	n331
368.33285918754166	F	n300
368.33285918754166	F	n278
368.33285918754166	F	n319
368.33285918754166	F	n317
368.33285918754166	F	n291
368.33285918754166	F	n221
